id,add_all_num,add_under_18_num,add_under_30_num,add_under_setage_num,view_all_num,view_under_18_num,view_under_30_num,view_under_setage_num,msg_all_num,msg_under_18_num,msg_under_30_num,msg_under_setage_num,gift_all_num,gift_under_18_num,gift_under_30_num,gift_under_setage_num
13640,9.0,1.0,5.0,3.0,1144.0,55.0,630.0,150.0,67.0,4.0,31.0,11.0,60.0,3.0,34.0,7.0
12586,16.0,1.0,4.0,6.0,809.0,33.0,363.0,161.0,38.0,3.0,8.0,13.0,35.0,2.0,11.0,9.0
5086,263.0,7.0,164.0,22.0,6275.0,155.0,3412.0,848.0,194.0,10.0,111.0,37.0,55.0,2.0,35.0,9.0
33742,159.0,1.0,114.0,5.0,5053.0,138.0,3026.0,557.0,366.0,4.0,238.0,18.0,442.0,8.0,285.0,32.0
28314,71.0,0.0,43.0,0.0,2831.0,47.0,1673.0,197.0,67.0,0.0,47.0,1.0,109.0,0.0,72.0,2.0
23208,107.0,0.0,69.0,6.0,1833.0,30.0,1094.0,112.0,123.0,0.0,62.0,3.0,74.0,1.0,50.0,3.0
7580,1.0,0.0,0.0,0.0,329.0,5.0,228.0,19.0,21.0,0.0,12.0,0.0,26.0,0.0,19.0,0.0
14079,128.0,6.0,54.0,25.0,8359.0,353.0,3621.0,2013.0,196.0,9.0,61.0,56.0,192.0,9.0,64.0,56.0
5715,192.0,5.0,134.0,8.0,3604.0,107.0,2349.0,214.0,318.0,12.0,221.0,18.0,72.0,1.0,46.0,2.0
8940,23.0,0.0,7.0,8.0,921.0,45.0,260.0,381.0,26.0,1.0,3.0,15.0,30.0,0.0,4.0,12.0
10000,37.0,2.0,27.0,5.0,1277.0,52.0,881.0,115.0,194.0,9.0,120.0,21.0,98.0,1.0,60.0,11.0
26177,10.0,0.0,6.0,1.0,1953.0,31.0,1111.0,134.0,71.0,0.0,37.0,6.0,118.0,0.0,66.0,3.0
18019,7.0,0.0,3.0,1.0,2167.0,38.0,1434.0,112.0,11.0,0.0,6.0,0.0,12.0,0.0,7.0,0.0
8042,19.0,0.0,12.0,0.0,1758.0,67.0,1169.0,130.0,60.0,4.0,40.0,2.0,22.0,1.0,14.0,4.0
19352,87.0,5.0,45.0,9.0,4976.0,146.0,3260.0,436.0,181.0,6.0,125.0,13.0,81.0,3.0,53.0,6.0
7654,607.0,15.0,397.0,49.0,10646.0,316.0,5843.0,1650.0,700.0,26.0,417.0,94.0,560.0,26.0,292.0,120.0
30361,13.0,0.0,10.0,0.0,1686.0,28.0,1046.0,136.0,57.0,0.0,35.0,1.0,48.0,0.0,35.0,1.0
7990,67.0,0.0,37.0,1.0,5589.0,67.0,3557.0,236.0,137.0,0.0,73.0,5.0,79.0,0.0,38.0,4.0
28642,124.0,2.0,86.0,8.0,11090.0,222.0,6672.0,1047.0,463.0,5.0,295.0,22.0,365.0,7.0,199.0,42.0
20084,123.0,3.0,74.0,14.0,3587.0,146.0,1776.0,760.0,637.0,37.0,242.0,222.0,341.0,24.0,142.0,109.0
36510,167.0,1.0,87.0,26.0,2507.0,83.0,1005.0,687.0,171.0,5.0,45.0,63.0,111.0,2.0,39.0,34.0
12808,59.0,1.0,50.0,1.0,1220.0,26.0,865.0,68.0,115.0,3.0,85.0,7.0,122.0,2.0,91.0,6.0
32017,126.0,6.0,43.0,37.0,2457.0,123.0,984.0,679.0,238.0,16.0,80.0,82.0,190.0,10.0,52.0,72.0
19806,92.0,3.0,54.0,10.0,3791.0,111.0,2413.0,298.0,316.0,9.0,195.0,33.0,163.0,5.0,101.0,16.0
7219,12.0,0.0,3.0,0.0,875.0,8.0,543.0,39.0,29.0,0.0,17.0,0.0,32.0,0.0,16.0,0.0
29351,65.0,3.0,27.0,22.0,2282.0,36.0,1486.0,132.0,46.0,0.0,38.0,0.0,48.0,0.0,29.0,3.0
633,164.0,5.0,66.0,33.0,7281.0,354.0,2567.0,2125.0,274.0,24.0,90.0,84.0,153.0,10.0,41.0,58.0
32219,80.0,2.0,62.0,10.0,5100.0,175.0,3271.0,571.0,128.0,3.0,94.0,12.0,222.0,3.0,161.0,13.0
6722,36.0,2.0,28.0,3.0,1039.0,33.0,669.0,111.0,23.0,0.0,11.0,2.0,173.0,4.0,120.0,17.0
34871,29.0,4.0,12.0,0.0,453.0,28.0,161.0,105.0,54.0,7.0,21.0,11.0,27.0,1.0,10.0,2.0
12287,58.0,2.0,38.0,5.0,1854.0,77.0,744.0,494.0,57.0,2.0,14.0,20.0,30.0,2.0,8.0,12.0
30095,45.0,1.0,31.0,2.0,2524.0,64.0,1523.0,233.0,228.0,10.0,131.0,42.0,311.0,12.0,152.0,64.0
5542,,,,,14.0,1.0,9.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5484,34.0,3.0,23.0,0.0,789.0,24.0,532.0,50.0,129.0,3.0,92.0,2.0,180.0,3.0,136.0,4.0
16997,20.0,0.0,17.0,0.0,1438.0,36.0,875.0,109.0,69.0,0.0,52.0,0.0,551.0,15.0,403.0,25.0
23992,20.0,1.0,13.0,0.0,2652.0,83.0,1740.0,247.0,55.0,1.0,28.0,5.0,41.0,2.0,26.0,3.0
19221,58.0,1.0,24.0,6.0,2269.0,70.0,1250.0,307.0,152.0,4.0,81.0,18.0,115.0,0.0,67.0,11.0
1542,231.0,9.0,164.0,11.0,5331.0,168.0,3353.0,454.0,312.0,12.0,210.0,20.0,195.0,10.0,130.0,15.0
5383,178.0,2.0,110.0,5.0,3514.0,87.0,2068.0,366.0,262.0,3.0,180.0,10.0,59.0,1.0,38.0,3.0
8172,80.0,0.0,61.0,3.0,4204.0,75.0,2687.0,294.0,166.0,0.0,115.0,7.0,103.0,0.0,59.0,2.0
4160,61.0,2.0,39.0,6.0,3248.0,101.0,1999.0,354.0,148.0,2.0,95.0,12.0,171.0,3.0,120.0,6.0
36149,3.0,0.0,2.0,0.0,532.0,11.0,353.0,43.0,24.0,0.0,17.0,0.0,264.0,4.0,203.0,13.0
5007,291.0,13.0,96.0,100.0,4695.0,165.0,1574.0,1514.0,495.0,28.0,105.0,213.0,204.0,12.0,40.0,95.0
29602,258.0,19.0,103.0,68.0,912.0,62.0,344.0,333.0,194.0,17.0,69.0,63.0,135.0,6.0,50.0,46.0
26381,147.0,5.0,60.0,26.0,1433.0,75.0,690.0,254.0,179.0,16.0,79.0,35.0,64.0,7.0,30.0,16.0
5071,41.0,0.0,23.0,4.0,1671.0,28.0,1055.0,75.0,69.0,2.0,47.0,5.0,76.0,2.0,52.0,6.0
14986,28.0,1.0,20.0,1.0,1210.0,23.0,760.0,71.0,33.0,1.0,24.0,2.0,27.0,0.0,18.0,1.0
5420,59.0,2.0,43.0,1.0,1176.0,65.0,775.0,90.0,154.0,6.0,106.0,5.0,228.0,13.0,156.0,13.0
29623,206.0,5.0,56.0,69.0,7993.0,334.0,2373.0,2729.0,347.0,15.0,62.0,138.0,129.0,4.0,22.0,59.0
21794,41.0,3.0,26.0,2.0,2076.0,64.0,1319.0,178.0,110.0,5.0,71.0,11.0,33.0,1.0,22.0,6.0
15118,12.0,0.0,7.0,0.0,517.0,8.0,311.0,41.0,29.0,0.0,20.0,0.0,19.0,2.0,12.0,1.0
21555,151.0,16.0,50.0,55.0,758.0,51.0,262.0,215.0,99.0,12.0,24.0,45.0,46.0,6.0,10.0,24.0
9555,307.0,16.0,75.0,115.0,5100.0,221.0,1364.0,1856.0,272.0,7.0,39.0,119.0,234.0,11.0,39.0,108.0
8153,69.0,2.0,46.0,6.0,149.0,3.0,74.0,23.0,28.0,1.0,17.0,2.0,31.0,1.0,17.0,4.0
19494,20.0,1.0,13.0,2.0,2751.0,70.0,1676.0,282.0,86.0,4.0,50.0,6.0,64.0,3.0,34.0,6.0
36480,47.0,1.0,22.0,8.0,294.0,6.0,164.0,31.0,42.0,1.0,22.0,2.0,50.0,1.0,22.0,4.0
5763,10.0,0.0,4.0,0.0,2070.0,28.0,1289.0,73.0,60.0,1.0,38.0,0.0,48.0,1.0,31.0,0.0
5953,158.0,4.0,93.0,27.0,9436.0,275.0,5145.0,1318.0,282.0,11.0,136.0,72.0,123.0,7.0,75.0,20.0
22746,12.0,0.0,7.0,0.0,3755.0,239.0,1693.0,755.0,54.0,3.0,29.0,6.0,146.0,3.0,98.0,9.0
30785,210.0,7.0,100.0,36.0,1272.0,63.0,475.0,316.0,126.0,7.0,56.0,29.0,57.0,1.0,15.0,16.0
14774,53.0,1.0,41.0,3.0,2291.0,65.0,1518.0,162.0,127.0,4.0,79.0,8.0,84.0,1.0,49.0,8.0
18361,21.0,0.0,15.0,0.0,1464.0,35.0,965.0,92.0,46.0,1.0,30.0,2.0,286.0,5.0,211.0,12.0
35165,33.0,0.0,20.0,1.0,4765.0,115.0,2910.0,393.0,113.0,4.0,74.0,3.0,115.0,5.0,79.0,7.0
2493,17.0,0.0,6.0,3.0,2454.0,143.0,1021.0,573.0,87.0,9.0,41.0,17.0,43.0,4.0,21.0,6.0
26047,115.0,6.0,53.0,22.0,2505.0,116.0,1073.0,590.0,134.0,10.0,47.0,35.0,108.0,11.0,40.0,22.0
10036,44.0,0.0,28.0,1.0,3088.0,78.0,2018.0,176.0,82.0,0.0,52.0,3.0,65.0,0.0,42.0,2.0
5178,26.0,0.0,16.0,2.0,2217.0,59.0,1253.0,249.0,209.0,11.0,130.0,26.0,260.0,8.0,141.0,36.0
862,190.0,5.0,121.0,22.0,2748.0,118.0,1321.0,542.0,142.0,14.0,69.0,36.0,67.0,6.0,34.0,16.0
15415,5.0,0.0,3.0,0.0,957.0,42.0,551.0,103.0,51.0,4.0,31.0,6.0,288.0,6.0,207.0,15.0
8824,148.0,0.0,100.0,3.0,4679.0,83.0,2996.0,332.0,203.0,1.0,139.0,11.0,230.0,5.0,139.0,34.0
14791,7.0,0.0,5.0,0.0,756.0,29.0,486.0,59.0,55.0,1.0,34.0,4.0,65.0,1.0,44.0,2.0
18058,31.0,0.0,16.0,0.0,761.0,17.0,415.0,51.0,96.0,0.0,54.0,3.0,80.0,2.0,42.0,3.0
26054,280.0,6.0,176.0,15.0,8502.0,228.0,5208.0,801.0,425.0,9.0,274.0,31.0,541.0,14.0,331.0,71.0
29223,87.0,1.0,55.0,5.0,6673.0,226.0,4200.0,628.0,249.0,8.0,155.0,22.0,82.0,2.0,51.0,9.0
21640,57.0,1.0,37.0,5.0,1490.0,30.0,1008.0,86.0,80.0,1.0,54.0,3.0,390.0,13.0,273.0,30.0
3166,145.0,0.0,96.0,3.0,2709.0,52.0,1554.0,236.0,221.0,1.0,146.0,8.0,290.0,2.0,190.0,13.0
13961,206.0,7.0,117.0,30.0,4746.0,185.0,2265.0,840.0,171.0,9.0,69.0,44.0,175.0,9.0,72.0,45.0
26786,40.0,2.0,24.0,4.0,1158.0,18.0,711.0,87.0,73.0,2.0,45.0,5.0,54.0,1.0,37.0,4.0
12259,113.0,3.0,77.0,4.0,350.0,11.0,204.0,45.0,27.0,1.0,14.0,3.0,40.0,1.0,25.0,2.0
31484,14.0,0.0,10.0,3.0,2170.0,85.0,1326.0,255.0,29.0,1.0,20.0,4.0,39.0,1.0,26.0,4.0
17980,119.0,1.0,88.0,4.0,2637.0,37.0,1672.0,131.0,135.0,0.0,89.0,6.0,163.0,1.0,94.0,6.0
8873,74.0,1.0,53.0,6.0,6352.0,115.0,3875.0,483.0,96.0,0.0,63.0,7.0,100.0,1.0,65.0,7.0
21982,34.0,0.0,20.0,3.0,2537.0,58.0,1515.0,194.0,134.0,1.0,82.0,10.0,130.0,4.0,83.0,11.0
4226,3.0,0.0,1.0,0.0,163.0,4.0,71.0,11.0,14.0,0.0,8.0,0.0,39.0,0.0,18.0,4.0
26898,31.0,1.0,11.0,12.0,491.0,25.0,170.0,130.0,80.0,2.0,29.0,22.0,86.0,5.0,32.0,29.0
34752,23.0,1.0,14.0,1.0,2859.0,92.0,1791.0,197.0,101.0,3.0,59.0,6.0,44.0,2.0,24.0,1.0
14733,29.0,4.0,15.0,5.0,1477.0,78.0,619.0,318.0,45.0,5.0,17.0,13.0,58.0,4.0,28.0,9.0
8342,38.0,0.0,20.0,1.0,348.0,2.0,203.0,13.0,54.0,0.0,30.0,0.0,55.0,0.0,28.0,0.0
15138,9.0,1.0,5.0,0.0,1546.0,49.0,999.0,158.0,40.0,3.0,24.0,4.0,436.0,14.0,316.0,28.0
9755,42.0,0.0,22.0,3.0,714.0,20.0,398.0,56.0,52.0,0.0,24.0,3.0,146.0,5.0,65.0,17.0
13072,93.0,1.0,55.0,4.0,2076.0,39.0,1258.0,151.0,158.0,1.0,98.0,8.0,159.0,0.0,94.0,10.0
8773,195.0,6.0,105.0,35.0,2725.0,120.0,1255.0,557.0,185.0,5.0,88.0,36.0,201.0,9.0,98.0,31.0
18971,81.0,1.0,49.0,7.0,987.0,17.0,591.0,64.0,36.0,0.0,21.0,0.0,44.0,1.0,29.0,2.0
19243,10.0,1.0,4.0,0.0,363.0,10.0,200.0,24.0,63.0,2.0,29.0,2.0,83.0,3.0,48.0,6.0
15223,32.0,0.0,21.0,1.0,757.0,24.0,473.0,66.0,109.0,2.0,55.0,17.0,1238.0,31.0,877.0,95.0
36142,241.0,11.0,160.0,18.0,5628.0,173.0,3258.0,643.0,396.0,18.0,242.0,33.0,307.0,15.0,172.0,35.0
16019,191.0,4.0,109.0,25.0,1954.0,62.0,953.0,391.0,236.0,6.0,88.0,61.0,125.0,4.0,54.0,29.0
6159,152.0,0.0,107.0,5.0,8404.0,205.0,4323.0,1144.0,95.0,2.0,50.0,11.0,79.0,4.0,49.0,5.0
27829,47.0,1.0,25.0,3.0,380.0,11.0,228.0,44.0,30.0,0.0,11.0,3.0,29.0,0.0,11.0,3.0
17396,60.0,0.0,31.0,5.0,2916.0,66.0,1629.0,365.0,145.0,2.0,62.0,18.0,178.0,3.0,86.0,22.0
24273,136.0,4.0,78.0,26.0,3560.0,107.0,2095.0,354.0,184.0,12.0,104.0,30.0,102.0,5.0,57.0,16.0
21084,30.0,0.0,18.0,1.0,8081.0,196.0,4970.0,676.0,170.0,2.0,100.0,19.0,199.0,5.0,121.0,22.0
8097,42.0,0.0,30.0,4.0,1669.0,14.0,1047.0,71.0,63.0,1.0,44.0,3.0,82.0,2.0,56.0,7.0
32536,69.0,2.0,34.0,10.0,1449.0,26.0,871.0,111.0,76.0,2.0,43.0,8.0,67.0,0.0,40.0,5.0
32853,139.0,1.0,64.0,3.0,2738.0,63.0,1410.0,299.0,141.0,7.0,58.0,22.0,101.0,3.0,46.0,13.0
17287,156.0,0.0,91.0,2.0,1041.0,32.0,529.0,105.0,48.0,0.0,28.0,1.0,26.0,1.0,15.0,2.0
14532,65.0,1.0,39.0,3.0,1556.0,22.0,913.0,100.0,137.0,3.0,84.0,6.0,214.0,2.0,117.0,17.0
36177,127.0,1.0,82.0,5.0,3193.0,59.0,1849.0,252.0,129.0,2.0,69.0,11.0,63.0,1.0,39.0,4.0
11604,17.0,0.0,11.0,2.0,2647.0,31.0,1699.0,123.0,60.0,0.0,39.0,6.0,69.0,2.0,41.0,7.0
34702,16.0,0.0,8.0,1.0,576.0,7.0,355.0,24.0,61.0,1.0,42.0,1.0,17.0,0.0,12.0,0.0
23747,150.0,5.0,95.0,11.0,1531.0,58.0,867.0,182.0,141.0,6.0,87.0,9.0,121.0,5.0,76.0,15.0
25625,35.0,2.0,23.0,0.0,2126.0,52.0,1342.0,118.0,88.0,0.0,64.0,0.0,131.0,1.0,95.0,0.0
11994,89.0,5.0,47.0,17.0,1148.0,47.0,566.0,211.0,222.0,8.0,89.0,43.0,201.0,6.0,106.0,22.0
33013,12.0,0.0,8.0,0.0,955.0,14.0,680.0,34.0,32.0,0.0,26.0,0.0,151.0,1.0,115.0,1.0
13025,12.0,0.0,7.0,0.0,888.0,21.0,604.0,44.0,68.0,0.0,52.0,4.0,32.0,0.0,27.0,0.0
13385,12.0,0.0,9.0,0.0,1008.0,25.0,628.0,121.0,32.0,1.0,21.0,2.0,38.0,1.0,25.0,3.0
35837,46.0,1.0,28.0,3.0,3200.0,63.0,1974.0,204.0,121.0,4.0,76.0,5.0,304.0,10.0,132.0,54.0
19002,66.0,3.0,29.0,6.0,3196.0,70.0,1799.0,329.0,184.0,6.0,87.0,27.0,84.0,0.0,42.0,6.0
21692,16.0,0.0,6.0,1.0,818.0,16.0,432.0,72.0,81.0,1.0,40.0,6.0,76.0,0.0,47.0,5.0
24232,15.0,0.0,6.0,0.0,402.0,12.0,275.0,25.0,77.0,3.0,54.0,2.0,74.0,1.0,58.0,1.0
19763,111.0,0.0,75.0,5.0,502.0,14.0,295.0,49.0,26.0,0.0,14.0,2.0,34.0,0.0,21.0,1.0
17486,12.0,0.0,4.0,0.0,2703.0,46.0,1591.0,169.0,76.0,0.0,47.0,1.0,99.0,1.0,62.0,3.0
13694,31.0,2.0,24.0,4.0,1403.0,27.0,853.0,93.0,30.0,1.0,19.0,3.0,28.0,0.0,15.0,2.0
33196,167.0,6.0,101.0,20.0,749.0,21.0,422.0,76.0,149.0,6.0,92.0,16.0,169.0,6.0,112.0,23.0
13632,30.0,2.0,14.0,3.0,641.0,12.0,343.0,56.0,46.0,1.0,17.0,1.0,72.0,2.0,38.0,2.0
3495,72.0,5.0,31.0,13.0,3082.0,133.0,1591.0,431.0,189.0,13.0,92.0,29.0,107.0,5.0,51.0,17.0
25200,121.0,5.0,71.0,14.0,3354.0,123.0,1863.0,400.0,236.0,12.0,135.0,31.0,596.0,14.0,411.0,38.0
33477,10.0,0.0,4.0,3.0,132.0,0.0,87.0,6.0,8.0,0.0,5.0,0.0,7.0,0.0,3.0,0.0
10038,11.0,0.0,7.0,1.0,767.0,10.0,456.0,31.0,30.0,1.0,21.0,1.0,23.0,1.0,14.0,1.0
179,46.0,0.0,32.0,1.0,1312.0,36.0,737.0,178.0,120.0,4.0,71.0,8.0,112.0,8.0,73.0,9.0
28803,43.0,2.0,21.0,3.0,967.0,28.0,478.0,136.0,58.0,0.0,24.0,7.0,194.0,4.0,97.0,31.0
15600,106.0,8.0,29.0,44.0,10228.0,417.0,2826.0,3621.0,336.0,19.0,59.0,158.0,147.0,8.0,25.0,81.0
22112,2.0,0.0,1.0,0.0,892.0,14.0,605.0,57.0,27.0,0.0,21.0,0.0,34.0,0.0,25.0,1.0
14078,31.0,2.0,15.0,3.0,3038.0,177.0,1268.0,639.0,74.0,4.0,21.0,16.0,41.0,3.0,15.0,11.0
8724,79.0,4.0,48.0,13.0,2851.0,68.0,1655.0,304.0,76.0,3.0,41.0,11.0,129.0,3.0,75.0,11.0
26102,12.0,0.0,7.0,1.0,1416.0,29.0,792.0,109.0,40.0,0.0,20.0,1.0,73.0,2.0,51.0,3.0
5589,113.0,2.0,25.0,45.0,1155.0,48.0,317.0,385.0,147.0,6.0,34.0,52.0,99.0,3.0,18.0,41.0
23373,29.0,0.0,23.0,0.0,542.0,10.0,371.0,40.0,12.0,0.0,6.0,0.0,335.0,7.0,248.0,13.0
3917,3.0,0.0,1.0,1.0,1161.0,24.0,713.0,98.0,71.0,4.0,51.0,7.0,55.0,3.0,33.0,3.0
4546,307.0,17.0,119.0,82.0,12938.0,587.0,5229.0,3304.0,454.0,45.0,132.0,169.0,188.0,13.0,78.0,66.0
13597,28.0,0.0,17.0,1.0,683.0,23.0,443.0,55.0,18.0,0.0,7.0,0.0,63.0,1.0,43.0,1.0
760,110.0,9.0,32.0,53.0,1949.0,126.0,709.0,585.0,67.0,3.0,18.0,25.0,73.0,4.0,15.0,26.0
16334,422.0,13.0,286.0,28.0,14629.0,405.0,9098.0,1445.0,860.0,21.0,579.0,46.0,444.0,8.0,285.0,48.0
28676,16.0,0.0,8.0,0.0,1558.0,23.0,899.0,80.0,46.0,0.0,22.0,2.0,45.0,1.0,27.0,3.0
27786,49.0,2.0,25.0,8.0,930.0,22.0,494.0,126.0,64.0,2.0,34.0,9.0,118.0,3.0,63.0,16.0
4971,16.0,0.0,3.0,5.0,1520.0,50.0,786.0,181.0,34.0,1.0,15.0,7.0,30.0,1.0,17.0,4.0
28924,42.0,0.0,27.0,2.0,4000.0,105.0,2472.0,388.0,139.0,1.0,95.0,3.0,48.0,1.0,36.0,2.0
5075,179.0,12.0,91.0,46.0,4701.0,201.0,1894.0,1154.0,193.0,11.0,52.0,72.0,371.0,17.0,102.0,147.0
24772,113.0,1.0,46.0,27.0,881.0,39.0,376.0,212.0,99.0,4.0,37.0,28.0,76.0,2.0,30.0,15.0
19976,255.0,8.0,84.0,81.0,1219.0,41.0,306.0,479.0,223.0,7.0,56.0,73.0,140.0,3.0,20.0,64.0
32288,4.0,0.0,1.0,2.0,35.0,1.0,7.0,9.0,7.0,0.0,1.0,2.0,5.0,0.0,0.0,2.0
3978,283.0,8.0,98.0,75.0,9340.0,350.0,4020.0,2192.0,348.0,16.0,86.0,117.0,115.0,4.0,33.0,34.0
33129,12.0,1.0,9.0,1.0,2122.0,49.0,1235.0,216.0,57.0,2.0,36.0,3.0,415.0,18.0,288.0,31.0
9592,170.0,4.0,126.0,8.0,2851.0,74.0,1879.0,182.0,264.0,5.0,188.0,9.0,224.0,5.0,160.0,15.0
17373,95.0,3.0,27.0,30.0,8048.0,388.0,2984.0,2263.0,225.0,13.0,64.0,74.0,161.0,6.0,53.0,44.0
6299,14.0,0.0,6.0,0.0,1106.0,57.0,416.0,255.0,50.0,4.0,16.0,8.0,49.0,2.0,9.0,13.0
8393,114.0,4.0,82.0,12.0,4646.0,142.0,2637.0,529.0,323.0,10.0,194.0,39.0,401.0,11.0,239.0,52.0
32770,19.0,3.0,10.0,7.0,636.0,45.0,272.0,193.0,44.0,3.0,17.0,12.0,34.0,2.0,10.0,8.0
21260,242.0,4.0,165.0,14.0,6693.0,163.0,4198.0,636.0,346.0,2.0,231.0,24.0,213.0,1.0,151.0,16.0
25149,79.0,2.0,41.0,19.0,2239.0,126.0,1024.0,492.0,202.0,16.0,71.0,58.0,164.0,10.0,87.0,35.0
19759,99.0,4.0,40.0,25.0,1149.0,51.0,494.0,286.0,97.0,6.0,28.0,36.0,66.0,2.0,20.0,21.0
7727,216.0,12.0,152.0,19.0,10558.0,265.0,6638.0,797.0,294.0,6.0,191.0,24.0,282.0,3.0,157.0,31.0
29909,72.0,1.0,49.0,2.0,2535.0,38.0,1532.0,137.0,92.0,5.0,49.0,11.0,134.0,5.0,77.0,9.0
13705,125.0,4.0,68.0,13.0,3502.0,96.0,1890.0,428.0,310.0,13.0,154.0,54.0,368.0,18.0,186.0,67.0
13847,9.0,0.0,3.0,2.0,1435.0,25.0,907.0,72.0,65.0,0.0,36.0,3.0,85.0,0.0,54.0,4.0
23024,23.0,0.0,14.0,0.0,1450.0,17.0,906.0,105.0,44.0,0.0,26.0,1.0,29.0,0.0,15.0,0.0
31492,20.0,0.0,14.0,1.0,1579.0,24.0,952.0,85.0,126.0,1.0,79.0,4.0,83.0,1.0,52.0,2.0
25729,133.0,1.0,72.0,13.0,2495.0,94.0,1379.0,305.0,161.0,2.0,87.0,11.0,143.0,2.0,81.0,17.0
8535,4.0,0.0,3.0,0.0,128.0,3.0,81.0,5.0,9.0,0.0,6.0,0.0,5.0,0.0,2.0,0.0
9828,7.0,0.0,7.0,0.0,346.0,1.0,229.0,4.0,47.0,0.0,32.0,0.0,17.0,0.0,9.0,0.0
25528,29.0,0.0,12.0,9.0,503.0,13.0,253.0,112.0,42.0,0.0,18.0,9.0,150.0,1.0,86.0,18.0
20086,12.0,0.0,8.0,0.0,853.0,12.0,555.0,35.0,21.0,0.0,14.0,0.0,10.0,0.0,5.0,0.0
36384,17.0,0.0,7.0,1.0,1559.0,8.0,765.0,45.0,52.0,0.0,25.0,1.0,47.0,0.0,23.0,1.0
6956,58.0,2.0,27.0,15.0,5663.0,312.0,2449.0,1422.0,113.0,8.0,44.0,33.0,217.0,17.0,100.0,59.0
29332,164.0,2.0,53.0,46.0,1686.0,56.0,406.0,587.0,193.0,4.0,29.0,67.0,104.0,4.0,18.0,52.0
29824,15.0,0.0,9.0,2.0,2940.0,100.0,1648.0,322.0,39.0,5.0,22.0,6.0,83.0,3.0,48.0,11.0
6902,20.0,1.0,16.0,0.0,740.0,31.0,437.0,79.0,30.0,2.0,15.0,0.0,29.0,2.0,16.0,1.0
30328,135.0,7.0,61.0,28.0,8186.0,320.0,3401.0,1931.0,352.0,30.0,91.0,124.0,69.0,3.0,18.0,18.0
18198,26.0,1.0,18.0,2.0,800.0,9.0,472.0,28.0,5.0,0.0,3.0,1.0,10.0,0.0,3.0,3.0
4242,41.0,0.0,27.0,2.0,1450.0,35.0,860.0,152.0,102.0,0.0,70.0,5.0,147.0,0.0,88.0,8.0
36808,19.0,0.0,13.0,0.0,3118.0,74.0,2037.0,183.0,75.0,2.0,47.0,2.0,150.0,4.0,98.0,8.0
11451,90.0,4.0,30.0,24.0,3560.0,82.0,2075.0,273.0,32.0,1.0,17.0,2.0,49.0,0.0,30.0,1.0
32041,46.0,0.0,23.0,1.0,1651.0,30.0,1047.0,83.0,100.0,0.0,64.0,4.0,118.0,0.0,73.0,6.0
9811,107.0,0.0,50.0,15.0,2099.0,39.0,1196.0,199.0,95.0,1.0,55.0,6.0,48.0,0.0,32.0,5.0
32702,44.0,0.0,27.0,6.0,1394.0,37.0,868.0,111.0,79.0,1.0,44.0,5.0,185.0,4.0,116.0,10.0
16140,19.0,0.0,9.0,0.0,1318.0,25.0,787.0,73.0,38.0,1.0,23.0,1.0,30.0,1.0,16.0,2.0
27129,194.0,3.0,114.0,20.0,2190.0,55.0,1266.0,261.0,164.0,2.0,78.0,16.0,116.0,1.0,71.0,7.0
9546,99.0,1.0,60.0,3.0,2973.0,82.0,1795.0,209.0,278.0,8.0,164.0,10.0,641.0,28.0,324.0,82.0
32409,17.0,0.0,11.0,2.0,3133.0,83.0,1991.0,272.0,102.0,1.0,76.0,8.0,277.0,6.0,201.0,21.0
11518,12.0,1.0,10.0,2.0,561.0,12.0,328.0,39.0,21.0,0.0,13.0,2.0,32.0,0.0,20.0,4.0
36575,95.0,1.0,67.0,6.0,2823.0,81.0,1792.0,181.0,201.0,0.0,143.0,7.0,88.0,1.0,62.0,6.0
5276,208.0,5.0,106.0,31.0,2393.0,59.0,1175.0,310.0,251.0,7.0,118.0,41.0,54.0,1.0,20.0,8.0
25713,18.0,0.0,16.0,0.0,851.0,27.0,565.0,61.0,53.0,0.0,39.0,3.0,113.0,2.0,88.0,4.0
17892,21.0,0.0,10.0,3.0,2705.0,60.0,1385.0,363.0,102.0,2.0,41.0,16.0,112.0,3.0,47.0,12.0
4804,202.0,8.0,115.0,26.0,5356.0,247.0,2900.0,776.0,196.0,7.0,110.0,22.0,19.0,0.0,9.0,2.0
17568,17.0,0.0,7.0,1.0,579.0,6.0,334.0,32.0,27.0,0.0,10.0,1.0,35.0,0.0,19.0,1.0
16622,62.0,4.0,29.0,12.0,2612.0,117.0,1253.0,569.0,92.0,9.0,43.0,27.0,106.0,8.0,58.0,21.0
18970,92.0,2.0,67.0,3.0,3282.0,120.0,1987.0,379.0,84.0,5.0,56.0,9.0,44.0,1.0,29.0,5.0
29265,8.0,0.0,3.0,0.0,446.0,5.0,273.0,15.0,37.0,0.0,20.0,2.0,53.0,0.0,31.0,1.0
11957,117.0,0.0,89.0,1.0,6419.0,108.0,4065.0,367.0,200.0,1.0,145.0,3.0,106.0,0.0,74.0,2.0
14795,44.0,4.0,18.0,9.0,3437.0,122.0,2080.0,345.0,36.0,1.0,19.0,6.0,47.0,0.0,29.0,1.0
27125,89.0,1.0,52.0,6.0,7674.0,186.0,4483.0,816.0,202.0,2.0,113.0,15.0,155.0,3.0,83.0,19.0
22677,2.0,0.0,1.0,0.0,3129.0,105.0,1849.0,347.0,69.0,2.0,48.0,3.0,263.0,12.0,205.0,21.0
